Section,A,B,C,D,F,Total A-F,GPA,I,S,U,Q,X,Total,Instructor
LAND-331-502,0,7,4,0,0,11,2.636,0,0,0,0,0,11,WINSLOW W
LAND-412-501,11,4,0,0,0,15,3.733,0,0,0,0,0,15,LEE C
LAND-412-502,9,6,0,0,0,15,3.600,0,0,0,0,0,15,LEE C
LAND-431-900,22,8,0,0,0,30,3.733,0,0,0,0,0,30,WINSLOW J
LAND-602-600,7,2,0,0,0,9,3.777,0,0,0,0,0,9,NEWMAN G
LAND-614-600,3,6,0,0,0,9,3.333,0,0,0,0,0,9,DVORAK B
LAND-621-600,8,2,0,0,0,10,3.800,0,0,0,0,0,10,WINSLOW J
LAND-646-600,11,5,0,0,0,16,3.687,0,0,0,0,0,16,WINSLOW J
LDEV-661-600,1,9,9,0,0,19,2.578,0,0,0,0,0,19,WINSLOW W
LDEV-667-600,9,0,0,0,0,9,4.000,0,0,0,0,0,9,BOOTH G
LDEV-668-601,9,7,1,0,0,17,3.470,0,0,0,0,0,17,EARLY T
LDEV-685-603,12,0,0,0,0,12,4.000,0,0,0,0,0,12,BOOTH G
LDEV-685-628,5,0,0,0,0,5,4.000,0,0,0,0,0,5,NOH Y
LDEV-688-600,7,6,0,0,0,13,3.538,0,0,0,0,0,13,EARLY T
LDEV-689-600,8,16,3,0,0,27,3.185,0,0,0,0,0,27,SCOTT B
PLAN-613-600,14,8,2,0,0,24,3.500,0,0,0,0,0,24,WOODRUFF S
PLAN-625-600,11,1,0,0,0,12,3.916,0,0,0,0,0,12,WUNNEBURGER D
PLAN-626-600,13,0,0,0,0,13,4.000,0,0,0,0,0,13,WUNNEBURGER D
PLAN-629-600,7,2,0,0,0,9,3.777,0,0,0,0,0,9,ROBERTS A
PLAN-640-600,17,4,0,0,0,21,3.809,0,0,0,0,0,21,JOURDAN D
PLAN-642-600,4,1,0,0,0,5,3.800,0,0,0,0,0,5,BRODY S
PLAN-658-600,21,0,0,0,0,21,4.000,0,0,0,0,0,21,GOLBABAI J
PLAN-662-600,18,0,0,0,0,18,4.000,0,0,0,0,0,18,GODDARD T
PLAN-667-600,15,2,0,0,0,17,3.882,0,0,0,0,0,17,BROWN R
PLAN-673-600,16,0,0,0,0,16,4.000,0,0,0,0,0,16,GODDARD T
PLAN-678-600,11,0,0,0,0,11,4.000,0,0,0,0,0,11,EISELE W
PLAN-689-601,4,1,0,0,0,5,3.800,0,0,0,0,0,5,WOODRUFF S
URPN-201-500,19,15,0,1,0,35,3.485,0,0,0,0,0,35,DAVIS D
URPN-201-501,59,13,8,3,4,87,3.379,0,0,0,0,0,87,TEDFORD E
URPN-201-700,99,6,6,0,5,116,3.672,0,0,0,2,0,118,COWELL R
URPN-202-501,82,23,9,8,3,125,3.384,0,0,0,0,0,125,BLANKS J
URPN-202-700,23,22,4,1,0,50,3.340,0,0,0,0,0,50,CAMPAGNOL G
URPN-202-901,7,14,3,1,1,26,2.961,0,0,0,0,0,26,MARTIN J
URPN-210-501,14,5,0,0,0,19,3.736,0,0,0,0,0,19,ABUABARA A
URPN-220-501,7,2,0,1,0,10,3.500,1,0,0,0,0,11,RISING H
URPN-220-700,8,3,0,0,0,11,3.727,0,0,0,1,0,12,NOH Y
URPN-240-500,9,2,1,0,0,12,3.666,0,0,0,1,0,13,ROBERTS A
URPN-310-500,17,2,1,0,0,20,3.800,0,0,0,0,0,20,WU K
URPN-320-500,19,4,0,1,0,24,3.708,0,0,0,1,0,25,VAN ZANDT S
URPN-325-500,8,8,2,1,0,19,3.210,0,0,0,0,0,19,WUNNEBURGER D
URPN-325-501,9,6,2,1,1,19,3.105,0,0,0,0,0,19,KIM Y
URPN-325-700,6,2,3,0,3,14,2.571,0,0,0,2,0,16,WUNNEBURGER D
URPN-330-900,27,0,0,0,0,27,4.000,0,0,0,0,0,27,BOOTH G
URPN-331-500,25,8,0,0,0,33,3.757,0,0,0,0,0,33,NOH Y
URPN-340-500,0,22,10,1,2,35,2.485,0,0,0,0,0,35,MARTIN J
URPN-361-500,37,7,2,0,0,46,3.760,0,0,0,1,0,47,XU M
URPN-361-700,66,16,4,0,2,88,3.636,0,0,0,0,0,88,TRAN T
URPN-370-500,101,9,4,0,0,114,3.850,0,0,0,0,0,114,LOPEZ M
URPN-370-700,122,10,11,2,2,147,3.687,0,0,0,0,0,147,NEWTON K
