Section,A,B,C,D,F,Total A-F,GPA,I,S,U,Q,X,Total,Instructor
LAND-231-502,3,3,0,0,0,6,3.500,0,0,0,0,0,6,ZHONG S
LAND-240-500,32,15,10,3,1,61,3.213,0,0,0,6,0,67,PAP M
LAND-240-700,143,42,9,0,1,195,3.671,0,0,0,3,0,198,NEWMAN G
LAND-301-900,6,16,5,1,0,28,2.964,0,0,0,0,0,28,WINSLOW J
LAND-311-501,9,8,0,0,0,17,3.529,0,0,0,0,0,17,LI D
LAND-311-502,2,6,2,0,0,10,3.000,0,0,0,0,0,10,WINSLOW W
LAND-494-550,5,6,0,0,0,11,3.454,0,0,0,0,0,11,HURST K
LAND-620-600,4,6,0,0,0,10,3.400,0,0,0,0,0,10,DVORAK B
LAND-645-600,5,0,0,0,0,5,4.000,0,0,0,0,0,5,RISING H
LAND-655-600,6,0,0,0,0,6,4.000,0,0,0,0,0,6,REID R
LDEV-650-601,8,1,0,0,0,9,3.888,0,0,0,0,0,9,SCOTT B
LDEV-650-701,5,2,0,0,0,7,3.714,0,0,0,0,0,7,SCOTT B
LDEV-663-600,14,4,0,0,0,18,3.777,0,0,0,0,0,18,EARLY T
LDEV-663-700,7,4,0,1,0,12,3.416,0,0,0,0,0,12,EARLY T
LDEV-664-600,20,16,3,0,0,39,3.435,0,0,0,2,0,41,PETERSON J
LDEV-664-700,6,3,2,0,0,11,3.363,0,0,0,1,0,12,PETERSON J
LDEV-667-601,27,5,0,0,0,32,3.843,0,0,0,0,0,32,LEVERETT D
LDEV-667-700,9,1,1,0,0,11,3.727,0,0,0,0,0,11,LEVERETT D
LDEV-669-600,19,5,0,0,0,24,3.791,0,0,0,0,0,24,LEVERETT D
LDEV-669-700,11,0,0,0,0,11,4.000,1,0,0,0,0,12,LEVERETT D
LDEV-685-601,12,0,0,0,0,12,4.000,0,0,0,0,0,12,EARLY T
LDEV-687-601,7,16,1,1,0,25,3.160,0,0,0,0,0,25,NOH Y
LDEV-687-700,6,6,0,0,2,14,3.000,0,0,0,0,0,14,NOH Y
LDEV-688-600,11,0,0,0,0,11,4.000,0,0,0,0,0,11,EARLY T
PLAN-604-600,18,0,0,0,0,18,4.000,0,0,0,1,0,19,ROSENHEIM N
PLAN-610-600,20,0,0,0,0,20,4.000,0,0,0,0,0,20,RUMBACH A
PLAN-612-600,12,0,0,0,0,12,4.000,0,0,0,0,0,12,GODDARD T
PLAN-624-600,6,0,0,0,0,6,4.000,0,0,0,0,0,6,LEE S
PLAN-624-700,8,1,1,0,0,10,3.700,1,0,0,0,0,11,NOH Y
PLAN-625-600,18,0,0,0,0,18,4.000,0,0,0,1,0,19,WUNNEBURGER D
PLAN-625-700,8,0,2,0,0,10,3.600,1,0,0,4,0,15,WUNNEBURGER D
PLAN-627-600,7,2,0,0,0,9,3.777,0,0,0,0,0,9,GIUSTI C
PLAN-641-600,7,0,0,0,0,7,4.000,0,0,0,0,0,7,MALECHA M
PLAN-661-600,13,0,0,0,0,13,4.000,0,0,0,0,0,13,GOLBABAI J
PLAN-664-600,19,3,0,0,0,22,3.863,0,0,0,0,0,22,VAN ZANDT S
PLAN-665-600,13,0,0,0,0,13,4.000,0,0,0,1,0,14,YU S
PLAN-689-599,9,1,0,0,0,10,3.900,0,0,0,0,0,10,FULTON W
PLAN-689-601,6,0,0,0,0,6,4.000,1,0,0,0,0,7,MEYER M
URPN-201-500,65,4,0,0,0,69,3.942,0,0,0,0,0,69,YU S
URPN-201-502,25,3,1,0,1,30,3.700,0,0,0,0,0,30,GOLBABAI J
URPN-201-700,63,26,15,0,4,108,3.333,0,0,0,1,0,109,ABUABARA A
URPN-202-500,35,31,10,0,1,77,3.285,0,0,0,9,0,86,CALVESBERT T
URPN-202-700,29,13,2,1,1,46,3.478,0,0,0,0,0,46,CAMPAGNOL G
URPN-202-900,5,13,5,2,0,25,2.840,0,0,0,0,0,25,MARTIN J
URPN-202-901,13,7,2,1,0,23,3.391,0,0,0,1,0,24,GOLBABAI J
URPN-210-500,9,4,3,0,0,16,3.375,0,0,0,0,0,16,ABUABARA A
URPN-220-500,22,6,0,2,0,30,3.600,1,0,0,1,0,32,LEE S
URPN-220-501,22,4,2,1,0,29,3.620,0,0,0,1,0,30,SONG Y
URPN-220-700,12,2,1,0,2,17,3.294,0,0,0,2,0,19,NOH Y
URPN-302-500,15,1,0,0,0,16,3.937,0,0,0,0,0,16,BEASLEY J
URPN-310-500,15,4,0,0,0,19,3.789,0,0,0,0,0,19,SMITH J
URPN-320-500,9,2,1,0,0,12,3.666,0,0,0,2,0,14,REN D
URPN-325-500,16,3,1,1,2,23,3.304,1,0,0,1,0,25,WUNNEBURGER D
URPN-325-700,4,3,6,1,2,16,2.375,0,0,0,4,0,20,WUNNEBURGER D
URPN-330-900,21,9,1,0,0,31,3.645,0,0,0,0,0,31,EARLY T
URPN-340-500,8,16,4,1,1,30,2.966,0,0,0,0,0,30,MARTIN J
URPN-360-500,17,1,0,0,0,18,3.944,0,0,0,1,0,19,DAVIS D
URPN-361-500,75,32,4,3,2,116,3.508,0,0,0,0,0,116,DIXIT M
URPN-361-700,25,17,3,2,0,47,3.382,0,0,0,3,0,50,DIXIT M
URPN-369-500,15,0,0,0,0,15,4.000,0,0,0,0,0,15,WU K
URPN-370-500,91,20,3,0,1,115,3.739,0,0,0,1,0,116,LOPEZ M
URPN-370-700,132,16,0,1,0,149,3.872,0,0,0,1,0,150,NEWTON K
URPN-370-M99,9,0,1,0,0,10,3.800,1,0,0,0,0,11,NEWTON K
URPN-420-500,23,1,0,0,0,24,3.958,0,0,0,0,0,24,RISING H
URPN-440-500,4,3,1,0,1,9,3.000,0,0,0,1,0,10,GIUSTI C
URPN-460-500,11,2,2,0,2,17,3.176,0,0,0,0,0,17,WEN H
URPN-460-501,26,2,0,1,0,29,3.827,0,0,0,1,0,30,WEN H
URPN-471-500,3,4,3,1,1,12,2.583,1,0,0,1,0,14,WINSLOW J
URPN-494-551,15,1,0,0,0,16,3.937,1,0,0,0,0,17,MARTIN J
URSC-631-600,15,1,0,0,0,16,3.937,0,0,0,0,0,16,GODDARD T
URSC-641-600,6,1,1,0,0,8,3.625,0,0,0,0,0,8,PEACOCK W
URSC-689-601,6,0,0,0,0,6,4.000,0,0,0,0,0,6,YE X
CARC-101-500,12,11,1,0,0,24,3.458,0,0,0,1,0,25,REED K
CARC-101-501,23,2,0,0,0,25,3.920,0,0,0,0,0,25,REED K
CARC-181-501,7,0,0,0,0,7,4.000,0,0,0,0,0,7,HOLLIDAY S
CARC-181-502,7,0,0,0,0,7,4.000,0,0,0,0,0,7,HOLLIDAY S
CARC-181-503,11,0,0,0,0,11,4.000,0,0,0,0,0,11,VANEGAS J
CARC-301-550,21,1,0,0,0,22,3.954,0,0,0,0,0,22,WOODFIN T
CARC-301-551,9,2,0,0,0,11,3.818,0,0,0,0,0,11,ROLDAN M
CARC-311-550,19,3,0,0,0,22,3.863,0,0,0,0,0,22,WOODFIN T
CARC-311-551,8,3,0,0,0,11,3.727,0,0,0,0,0,11,ROLDAN M
CARC-331-550,16,7,0,0,0,23,3.695,0,0,0,0,0,23,WOODFIN T
CARC-331-551,9,2,0,0,0,11,3.818,0,0,0,0,0,11,ROLDAN M
CARC-484-550,25,0,0,0,0,25,4.000,0,0,0,0,0,25,HOLLIDAY S
CARC-601-600,10,0,0,0,0,10,4.000,0,0,0,0,0,10,YE X
DEPARTMENT TOTAL:,177,31,1,0,0,209,3.855,0,0,0,1,0,210
COLLEGE TOTAL:,5900,2968,882,140,102,9992,3.444,25,0,0,172,2,10191
