Section,A,B,C,D,F,Total A-F,GPA,I,S,U,Q,X,Total,Instructor
ANTH-370-905,18,5,1,0,1,25,3.560,0,0,0,0,0,25,LAPORTE C
ANTH-370-906,22,2,1,0,0,25,3.840,0,0,0,0,0,25,LAPORTE C
ANTH-370-907,23,2,0,0,0,25,3.920,0,0,0,0,0,25,LAPORTE C
ANTH-370-908,19,5,0,0,1,25,3.640,0,0,0,0,0,25,SCHWINDINGER P
ANTH-370-909,20,5,0,0,0,25,3.800,0,0,0,0,0,25,PERROTTI A
ANTH-370-950,16,5,0,0,0,21,3.761,0,0,0,0,0,21,DE RUITER D
ANTH-370-952,19,0,0,0,0,19,4.000,0,0,0,0,0,19,THAKAR H
ANTH-409-500,6,2,2,2,0,12,3.000,0,0,0,0,0,12,DE RUITER D
ANTH-410-500,20,21,8,0,0,49,3.244,0,0,0,0,0,49,LAPORTE C
ANTH-415-900,8,9,6,0,0,23,3.086,0,0,0,0,0,23,BAILEY K
ANTH-417-500,8,5,2,2,0,17,3.117,0,0,0,1,0,18,PULAK C
ANTH-421-500,11,2,3,2,0,18,3.222,0,0,0,0,0,18,THAKAR H
ANTH-425-500,5,4,3,1,1,14,2.785,0,0,0,0,0,14,WRIGHT L
ANTH-435-500,12,6,2,0,0,20,3.500,0,0,0,0,0,20,LYNCH D
ANTH-436-500,7,7,5,1,0,20,3.000,0,0,0,0,0,20,WACHSMANN S
ANTH-436-501,3,3,3,0,0,9,3.000,0,0,0,1,0,10,WACHSMANN S
ANTH-445-900,6,4,0,0,0,10,3.600,0,0,0,0,0,10,CASTOR N
ANTH-484-501,13,0,0,0,0,13,4.000,0,0,0,0,0,13,THAKAR H
ANTH-485-525,41,0,0,0,0,41,0.000,0,0,0,0,0,41,THOMS A
ANTH-602-600,9,0,0,0,0,9,4.000,0,0,0,0,0,9,CARLSON D
ANTH-603-600,5,3,0,0,0,8,3.625,0,0,0,0,0,8,CRISMAN K
ANTH-604-600,11,0,0,0,0,11,4.000,0,0,0,0,0,11,ALVARD M
ANTH-606-600,5,2,0,0,0,7,3.714,0,0,0,0,0,7,HAMILTON D
ANTH-608-600,4,1,0,0,0,5,3.800,0,0,0,0,0,5,WACHSMANN S
ANTH-616-600,8,0,0,0,0,8,4.000,0,0,0,0,0,8,VIEIRA DE CASTRO L
ANTH-629-600,6,1,0,0,0,7,3.857,0,0,0,0,0,7,CRISMAN K
ANTH-631-600,6,0,0,0,0,6,4.000,0,0,0,0,0,6,GURSKY S
ANTH-651-600,4,1,1,0,0,6,3.500,0,0,0,0,0,6,GRAF K
ANTH-662-600,5,2,0,0,0,7,3.714,0,0,0,0,0,7,GOEBEL F
DEPARTMENT TOTAL:,1251,631,344,82,33,2341,3.260,7,1,1,79,0,2429,
AFST-201-501,10,6,1,0,1,18,3.333,0,0,0,0,0,18,LAWO-SUKAM A
AFST-205-500,4,7,2,0,0,13,3.153,0,0,0,1,0,14,GARRITANO C
AFST-206-500,6,2,1,0,1,10,3.200,0,0,0,0,0,10,SALTER P
AFST-301-500,2,6,1,0,0,9,3.111,0,0,0,1,0,10,BROUSSARD A
AFST-327-500,12,5,2,1,0,20,3.400,0,0,0,0,0,20,DONKOR D
AFST-353-500,3,2,0,0,0,5,3.600,0,0,0,0,0,5,CURRY T
FILM-251-500,42,17,6,0,1,66,3.500,0,0,0,1,0,67,ELLIS L
FILM-289-M01,4,3,1,0,1,9,3.000,0,0,0,0,0,9,NEIGHBORS R
FILM-299-500,11,15,4,0,0,30,3.233,0,0,0,1,0,31,GARRITANO C
FILM-343-500,8,1,1,0,0,10,3.700,1,0,0,1,0,12,ELLIS L
FILM-356-501,3,0,2,0,0,5,3.200,0,0,0,0,0,5,FRANCIS J
FILM-394-500,0,2,3,0,0,5,2.400,0,0,0,1,0,6,LENIHAN J
FILM-425-500,2,3,3,2,1,11,2.272,0,0,0,0,0,11,HAWTHORNE M
FILM-445-900,4,0,0,0,1,5,3.200,0,0,0,0,0,5,ROLD M
FILM-481-500,11,4,1,0,0,16,3.625,0,0,0,0,0,16,HUMPHREY D
JOUR-102-501,18,18,3,0,1,40,3.300,0,0,0,0,0,40,RUBIN H
JOUR-102-502,14,4,0,0,1,19,3.578,0,0,0,0,0,19,GAMMON A
JOUR-102-503,18,0,0,0,0,18,4.000,0,0,0,0,0,18,GAMMON A
JOUR-200-500,20,5,1,0,1,27,3.592,0,0,0,1,0,28,RICE D
JOUR-203-901,8,2,0,0,0,10,3.800,0,0,0,0,0,10,GAMMON A
JOUR-250-500,4,5,3,1,0,13,2.923,0,0,0,0,0,13,RICE D
JOUR-304-500,6,6,1,1,0,14,3.214,0,0,0,0,0,14,RUBIN H
JOUR-304-501,4,2,0,0,0,6,3.666,0,0,0,0,0,6,RUBIN H
JOUR-365-500,1,8,0,0,1,10,2.800,0,0,0,0,0,10,EHRL M
JOUR-468-500,11,0,0,0,0,11,4.000,0,0,0,0,0,11,GAMMON A
JOUR-490-901,17,0,1,0,1,19,3.684,0,0,0,0,0,19,RICE D
LBAR-181-507,11,6,1,2,0,20,3.300,0,0,0,0,0,20,OBERHELMAN S
LBAR-181-508,10,5,6,1,0,22,3.090,0,0,0,0,0,22,OBERHELMAN S
