Section,A,B,C,D,F,Total A-F,GPA,I,S,U,Q,X,Total,Instructor
CVEN-305-503,21,28,21,2,0,72,2.944,0,0,0,2,0,74,CHA M
CVEN-305-504,40,37,4,0,0,81,3.444,0,0,0,0,0,81,BIRGISSON B
CVEN-306-501,56,14,0,0,0,70,3.800,0,0,0,0,0,70,BIRGISSON B
CVEN-306-502,24,34,8,0,0,66,3.242,0,0,0,0,0,66,SAKHAEI FAR M
CVEN-307-501,35,12,4,0,0,51,3.607,0,0,0,0,0,51,TALEBPOUR A
CVEN-307-502,16,34,8,0,0,58,3.137,0,0,0,0,0,58,WANG X
CVEN-311-502,25,29,19,2,0,75,3.026,0,0,0,1,0,76,CHEN H
CVEN-311-503,15,18,18,2,0,53,2.867,0,0,0,5,0,58,CHANG K
CVEN-315-500,9,7,0,0,0,16,3.562,0,0,0,0,0,16,HURLEBAUS S
CVEN-315-501,6,10,1,0,0,17,3.294,0,0,0,0,0,17,HURLEBAUS S
CVEN-315-502,5,4,0,0,0,9,3.555,0,0,0,0,0,9,HURLEBAUS S
CVEN-322-501,16,32,20,1,1,70,2.871,0,0,0,4,0,74,QUADRIFOGLIO L
CVEN-322-502,19,28,26,1,2,76,2.802,0,0,0,1,0,77,QUADRIFOGLIO L
CVEN-339-501,30,34,14,1,0,79,3.177,0,0,0,0,0,79,LONDON M
CVEN-342-501,11,7,0,0,0,18,3.611,0,0,0,0,0,18,ZOLLINGER D
CVEN-342-502,7,12,1,0,0,20,3.300,0,0,0,0,0,20,ZOLLINGER D
CVEN-342-503,7,11,1,0,0,19,3.315,0,0,0,0,0,19,ZOLLINGER D
CVEN-342-504,9,6,1,0,0,16,3.500,0,0,0,0,0,16,ZOLLINGER D
CVEN-342-505,5,6,4,1,0,16,2.937,0,0,0,0,0,16,ZOLLINGER D
CVEN-343-501,3,7,0,0,0,10,3.300,0,0,0,0,0,10,ZOLLINGER D
CVEN-345-501,16,32,16,0,0,64,3.000,0,0,0,1,0,65,LOWERY L
CVEN-345-502,18,19,9,4,1,51,2.960,0,0,0,0,0,51,YARNOLD M
CVEN-345-503,13,24,8,2,0,47,3.021,0,0,0,1,0,48,BIRELY A
CVEN-349-501,30,43,11,0,1,85,3.188,0,0,0,0,0,85,DAMNJANOVIC I
CVEN-363-501,21,35,17,0,0,73,3.054,0,0,0,0,0,73,NIEDZWECKI J
CVEN-363-502,39,32,5,0,0,76,3.447,0,0,0,0,0,76,KOLIOU M
CVEN-365-501,10,5,2,0,0,17,3.470,0,0,0,0,0,17,BRIAUD J
CVEN-365-502,12,5,0,0,0,17,3.705,0,0,0,0,0,17,BRIAUD J
CVEN-365-503,6,7,0,0,0,13,3.461,0,0,0,1,0,14,BRIAUD J
CVEN-365-504,7,7,1,1,0,16,3.250,0,0,0,0,0,16,BRIAUD J
CVEN-365-505,6,6,3,0,0,15,3.200,0,0,0,0,0,15,SANCHEZ CASTILLA M
CVEN-365-506,7,5,4,0,0,16,3.187,0,0,0,0,0,16,SANCHEZ CASTILLA M
CVEN-365-507,6,4,2,1,0,13,3.153,0,0,0,0,0,13,SANCHEZ CASTILLA M
CVEN-365-508,4,4,4,1,1,14,2.642,0,0,0,0,0,14,SANCHEZ CASTILLA M
CVEN-400-501,25,14,1,0,0,40,3.600,0,0,0,0,0,40,PITTMAN L
CVEN-400-502,13,11,0,0,0,24,3.541,0,0,0,0,0,24,ROGERS A
CVEN-402-500,11,11,8,0,0,30,3.100,0,0,0,2,0,32,CHELLAM S
CVEN-405-500,18,18,3,0,0,39,3.384,0,0,0,0,0,39,WALEWSKI J
CVEN-423-500,11,8,3,0,0,22,3.363,0,0,0,2,0,24,OLIVERA F
CVEN-424-901,16,1,0,0,0,17,3.941,0,0,0,0,0,17,SCARFUTO J
CVEN-424-902,16,1,0,0,0,17,3.941,0,0,0,0,0,17,SCARFUTO J
CVEN-424-903,18,1,0,0,0,19,3.947,0,0,0,0,0,19,SCARFUTO J
CVEN-424-904,18,1,0,0,0,19,3.947,0,0,0,0,0,19,ENGLAND P
CVEN-424-905,16,2,0,0,0,18,3.888,0,0,0,0,0,18,ENGLAND P
CVEN-424-906,15,2,0,0,0,17,3.882,0,0,0,0,0,17,ENGLAND P
CVEN-444-501,21,19,8,0,0,48,3.270,0,0,0,0,0,48,MANDER J
CVEN-444-502,19,8,6,0,3,36,3.111,0,0,0,0,0,36,HUESTE M
