Section,A,B,C,D,F,Total A-F,GPA,I,S,U,Q,X,Total,Instructor
COMM-415-901,15,7,0,0,0,22,3.681,0,0,0,2,0,24,DUNAWAY J
COMM-420-900,7,11,1,0,0,19,3.315,0,0,0,0,0,19,MILLER L
COMM-425-900,12,2,1,0,0,15,3.733,0,0,0,0,0,15,POIROT K
COMM-431-900,10,2,0,0,0,12,3.833,0,0,0,0,0,12,CONRAD C
COMM-431-970,12,0,0,0,0,12,4.000,0,0,0,0,0,12,CONRAD C
COMM-437-900,7,11,6,0,0,24,3.041,0,0,0,0,0,24,MILLER L
COMM-438-900,16,6,0,1,0,23,3.608,0,0,0,1,0,24,MERCIECA J
COMM-440-900,15,8,0,1,0,24,3.541,0,0,0,0,0,24,MERCIECA J
COMM-443-900,15,8,0,0,0,23,3.652,0,0,0,0,0,23,ROWE S
COMM-446-901,10,5,0,0,0,15,3.666,0,0,0,0,0,15,HOLLADAY S
COMM-446-970,5,0,0,0,0,5,4.000,0,0,0,0,0,5,HOLLADAY S
COMM-450-900,10,9,5,0,0,24,3.208,0,0,0,0,0,24,ROLD M
COMM-458-901,19,0,0,0,0,19,4.000,0,0,0,0,0,19,LA-PASTINA A
COMM-460-901,13,1,0,0,0,14,3.928,0,0,0,1,0,15,WALLIS C
COMM-470-901,18,5,0,0,0,23,3.782,0,0,0,0,0,23,TANG L
COMM-476-900,10,7,2,0,1,20,3.250,0,0,0,0,0,20,PARISH N
COMM-480-901,3,10,2,1,1,17,2.764,0,0,0,0,0,17,HAVENS J
COMM-485-500,15,0,0,0,3,18,3.333,0,0,0,0,0,18,BARGE J
COMM-485-504,80,12,5,1,1,99,3.707,0,0,0,0,0,99,STREET N
COMM-485-506,75,4,4,0,0,83,3.855,0,0,0,1,0,84,STREET N
COMM-489-500,6,10,4,0,0,20,3.100,0,0,0,0,0,20,GOIDEL R
COMM-610-600,8,0,0,0,0,8,4.000,0,0,0,0,0,8,BLANTON H
COMM-615-601,9,1,0,0,0,10,3.900,0,0,0,0,0,10,MEANS COLEMAN R
