Section,A,B,C,D,F,Total A-F,GPA,I,S,U,Q,X,Total,Instructor
FINC-661-600,13,5,1,0,0,19,3.631,0,0,0,0,0,19,HALLERMANN D
FINC-665-600,7,8,0,0,0,15,3.466,0,0,0,0,0,15,HALLERMANN D
FINC-668-601,16,1,0,0,0,17,3.941,0,0,0,0,0,17,TEBEAUX W
FINC-669-601,7,0,0,0,0,7,4.000,0,0,0,0,0,7,HARRIS T
FINC-670-601,11,7,0,0,0,18,3.611,0,0,0,0,0,18,HALKET J
FINC-670-602,13,15,0,0,0,28,3.464,0,0,0,0,0,28,HALKET J
FINC-671-601,41,0,0,0,0,41,4.000,0,0,0,0,0,41,AMOS N
FINC-673-601,21,18,0,0,0,39,3.538,0,0,0,0,0,39,HALKET J
FINC-676-601,22,5,0,0,0,27,3.814,0,0,0,0,0,27,SHARPE B
FINC-677-601,27,10,0,0,0,37,3.729,0,0,0,0,0,37,PETERSON J
FINC-685-603,17,0,0,0,0,17,0.000,0,0,0,0,0,17,HALLERMANN D
FINC-688-601,5,3,0,0,0,8,3.625,0,0,0,0,0,8,JOHNSON S
FINC-705-600,15,28,13,0,0,56,3.035,6,0,0,0,0,62,ERTURK B
DEPARTMENT TOTAL:,2098,1267,407,54,29,3855,3.333,342,0,0,189,0,4386,
ISTM-209-598,10,8,5,2,1,26,2.923,0,0,0,0,0,26,CURTSINGER W
ISTM-209-599,567,258,91,18,11,945,3.430,0,0,0,5,0,950,CURTSINGER W
ISTM-210-200,32,3,0,0,0,35,3.914,0,0,0,0,0,35,NORTON J
ISTM-210-501,105,112,29,10,5,261,3.157,0,0,0,10,0,271,PHINNEY T
ISTM-210-502,94,128,27,17,2,268,3.100,0,0,0,6,0,274,PHINNEY T
ISTM-210-503,17,17,4,0,0,38,3.342,0,0,0,0,0,38,CURTSINGER W
ISTM-250-501,12,18,6,0,0,36,3.166,0,0,0,13,0,49,BOONE T
ISTM-250-502,7,18,4,4,0,33,2.848,0,0,0,15,0,48,BOONE T
ISTM-310-501,10,11,6,2,0,29,3.000,0,0,0,0,0,29,GOMILLION D
ISTM-310-502,9,13,3,1,0,26,3.153,0,0,0,0,0,26,GOMILLION D
ISTM-315-501,15,16,0,3,0,34,3.264,0,0,0,0,0,34,BECKER A
ISTM-315-502,12,16,0,3,0,31,3.193,0,0,0,0,0,31,BECKER A
ISTM-320-501,24,11,1,0,0,36,3.638,0,0,0,0,0,36,SCIALDONE M
ISTM-320-502,24,9,2,0,1,36,3.527,0,0,0,0,0,36,SCIALDONE M
ISTM-410-901,14,1,0,0,0,15,3.933,0,0,0,0,0,15,JAMIESON T
ISTM-410-902,21,0,0,0,0,21,4.000,0,0,0,0,0,21,JAMIESON T
ISTM-410-903,20,3,0,0,0,23,3.869,0,0,0,0,0,23,JAMIESON T
ISTM-415-501,12,5,2,0,1,20,3.350,0,0,0,1,0,21,JASPERSON J
ISTM-415-502,9,5,0,0,2,16,3.187,0,0,0,3,0,19,JASPERSON J
ISTM-489-501,23,5,2,0,0,30,3.700,0,0,0,0,0,30,SCIALDONE M
ISTM-601-601,23,17,3,0,0,43,3.465,0,0,0,2,0,45,PHINNEY T
ISTM-610-601,54,2,1,0,0,57,3.929,0,0,0,0,0,57,BOONE T
ISTM-615-601,6,13,1,0,0,20,3.250,0,0,0,0,0,20,BECKER A
ISTM-615-651,25,4,6,0,0,35,3.542,0,0,0,0,0,35,JASPERSON J
ISTM-615-700,10,7,4,1,1,23,3.043,0,0,0,0,0,23,JASPERSON J
ISTM-622-601,26,0,1,0,0,27,3.925,0,0,0,0,0,27,GOMILLION D
ISTM-622-602,8,9,1,0,0,18,3.388,0,0,0,0,0,18,GOMILLION D
ISTM-624-601,21,2,0,0,0,23,3.913,0,0,0,0,0,23,GEORGE J
ISTM-624-602,21,2,0,0,0,23,3.913,0,0,0,1,0,24,GEORGE J
ISTM-624-603,20,1,0,0,0,21,3.952,0,0,0,0,0,21,GEORGE J
ISTM-630-601,20,2,0,0,0,22,3.909,0,0,0,0,0,22,WHITTEN G
ISTM-630-602,22,3,0,0,0,25,3.880,0,0,0,0,0,25,WHITTEN G
ISTM-637-600,22,10,0,0,0,32,3.687,0,0,0,0,0,32,SEN A
ISTM-637-601,24,11,0,0,0,35,3.685,0,0,0,0,0,35,SEN A
ISTM-637-602,27,6,0,0,0,33,3.818,0,0,0,0,0,33,SEN A
ISTM-645-602,22,2,0,0,0,24,3.916,0,0,0,0,0,24,WHITTEN G
ISTM-660-600,20,0,0,0,0,20,4.000,0,0,0,0,0,20,ABBEY J
ISTM-689-601,14,0,0,0,0,14,4.000,0,0,0,0,0,14,GEORGE J
SCMT-300-901,5,7,3,0,1,16,2.937,1,0,0,0,0,17,WHITCOMB D
SCMT-300-902,3,8,4,0,1,16,2.750,0,0,0,0,0,16,WHITCOMB D
SCMT-300-903,8,9,3,0,0,20,3.250,0,0,0,0,0,20,WHITCOMB D
SCMT-300-904,4,9,2,1,1,17,2.823,0,0,0,0,0,17,WHITCOMB D
SCMT-303-200,28,1,0,0,0,29,3.965,0,0,0,1,0,30,HALE T
SCMT-303-501,37,14,4,2,1,58,3.448,0,0,0,2,0,60,DARCEY L
SCMT-303-502,40,15,4,1,0,60,3.566,0,0,0,1,0,61,DARCEY L
SCMT-303-503,44,17,3,0,1,65,3.584,0,0,0,1,0,66,DARCEY L
SCMT-303-504,123,131,26,3,3,286,3.286,0,0,0,20,0,306,HALE T
SCMT-303-505,55,35,9,0,0,99,3.464,0,0,0,7,0,106,HALE T
SCMT-303-506,9,1,4,1,0,15,3.200,0,0,0,2,0,17,RANGAN S
SCMT-303-507,4,6,3,0,0,13,3.076,0,0,0,1,0,14,RANGAN S
SCMT-309-501,41,31,16,4,0,92,3.184,0,0,0,1,0,93,PAPPU M
SCMT-336-501,9,12,8,1,2,32,2.781,0,0,0,0,0,32,GEISMAR H
SCMT-336-502,2,15,14,6,1,38,2.289,0,0,0,0,0,38,GEISMAR H
SCMT-336-503,4,11,10,4,2,31,2.354,0,0,0,3,0,34,GEISMAR H
